Bin Id	Completeness	Completeness_General	Contamination	Completeness_Specific	Completeness_Model_Used	Translation_Table_Used	Coding_Density	Contig_N50	Average_Gene_Length	Genome_Size	GC_Content	Total_Coding_Sequences	Additional_Notes	Quality_score	Sample	Ambigious_bases	Length_contigs	Length_scaffolds	N50	N_contigs	N_scaffolds	logN50
AtH2023_SRR17241575_MAG20	71.51	83.69	1.69	71.51	Neural Network (Specific Model)	11	0.905	15161	358.96595277320154	2164784	0.52	1821	None	63.06	SRR17241575	0	2164784	2164784	15161	210	210	9.62648162008158
AtH2023_SRR17241575_MAG21	92.09	92.09	0.29	86.69	Gradient Boost (General Model)	11	0.903	17658	298.5616207090602	1759220	0.53	1777	None	90.64	SRR17241575	0	1759220	1759220	17658	147	147	9.778944217461529
AtH2023_SRR17241575_MAG22	93.64	93.64	0.39	84.85	Gradient Boost (General Model)	11	0.886	24204	306.60766423357666	1703262	0.48	1644	None	91.69	SRR17241575	0	1703262	1703262	24204	124	124	10.094273187742212
AtH2023_SRR17241575_MAG23	95.01	89.45	4.8	95.01	Neural Network (Specific Model)	11	0.845	13276	325.0197647058824	2447660	0.57	2125	None	71.01	SRR17241575	0	2447660	2447660	13276	269	269	9.493713172839865
AtH2023_SRR17241575_MAG24	88.51	88.2	0.98	88.51	Neural Network (Specific Model)	11	0.881	25354	318.1430628900624	2253188	0.59	2083	None	83.61	SRR17241575	0	2253188	2253188	25354	145	145	10.140691787498673
AtH2023_SRR17241575_MAG25	74.76	72.44	3.09	74.76	Neural Network (Specific Model)	11	0.916	41606	337.57022332506205	2224813	0.46	2015	None	59.31	SRR17241575	0	2224813	2224813	41606	95	95	10.635999666618329
AtH2023_SRR17241575_MAG26	85.94	83.96	1.04	85.94	Neural Network (Specific Model)	11	0.931	25931	375.05984340044745	2157673	0.5	1788	None	80.74	SRR17241575	0	2157673	2157673	25931	142	142	10.163194443157384
AtH2023_SRR17241575_MAG27	98.73	98.73	3.18	99.92	Gradient Boost (General Model)	11	0.872	17723	295.4032203958403	3026514	0.59	2981	None	82.83	SRR17241575	0	3026514	3026514	17723	299	299	9.78261851005514
AtH2023_SRR17241575_MAG28	96.07	96.07	0.86	86.27	Gradient Boost (General Model)	11	0.901	13839	304.19665045921124	1871839	0.5	1851	None	91.77	SRR17241575	0	1871839	1871839	13839	205	205	9.53524597222593
AtH2023_SRR17241575_MAG29	98.27	98.27	0.84	94.08	Gradient Boost (General Model)	11	0.884	44205	344.97881136950906	2262089	0.48	1935	None	94.07	SRR17241575	0	2262089	2262089	44205	90	90	10.696593183839903
AtH2023_SRR17241575_MAG30	98.58	98.58	0.32	88.24	Gradient Boost (General Model)	11	0.89	10158	291.65386695511086	1814737	0.52	1849	None	96.98	SRR17241575	0	1814737	1814737	10158	234	234	9.22601685136119
AtH2023_SRR17241575_MAG31	86.45	98.21	0.78	86.45	Neural Network (Specific Model)	11	0.892	26927	295.9893499816379	2705706	0.44	2723	None	82.55	SRR17241575	0	2705706	2705706	26927	204	204	10.200884779674478
AtH2023_SRR17241575_MAG32	83.95	81.91	0.47	83.95	Neural Network (Specific Model)	11	0.919	18401	358.6245530393325	1962254	0.48	1678	None	81.60000000000001	SRR17241575	0	1962254	1962254	18401	160	160	9.820160289946374
AtH2023_SRR17241575_MAG33	90.61	91.89	4.8	90.61	Neural Network (Specific Model)	11	0.914	53817	339.550581145071	2584638	0.34	2323	None	66.61	SRR17241575	0	2584638	2584638	53817	114	114	10.8933446813672
AtH2023_SRR17241575_MAG34	86.68	86.68	4.69	87.32	Gradient Boost (General Model)	11	0.889	11298	304.3492478744277	3137235	0.6	3058	None	63.23	SRR17241575	0	3137235	3137235	11298	390	390	9.332380997885208
AtH2023_SRR17241575_MAG35	87.73	84.52	1.09	87.73	Neural Network (Specific Model)	11	0.878	12248	293.5593052109181	2017518	0.46	2015	None	82.28	SRR17241575	0	2017518	2017518	12248	248	248	9.41311793733752
AtH2023_SRR17241575_MAG36	90.77	90.77	2.89	79.41	Gradient Boost (General Model)	11	0.862	5417	252.4243108901943	1938653	0.49	2213	None	76.32	SRR17241575	0	1938653	1938653	5417	438	438	8.597297435657898
AtH2023_SRR17241575_MAG37	96.36	96.36	1.17	98.9	Gradient Boost (General Model)	11	0.899	34952	309.7473012757605	2101415	0.43	2038	None	90.51	SRR17241575	0	2101415	2101415	34952	103	103	10.461730970631272
AtH2023_SRR17241575_MAG38	76.14	76.14	3.63	80.67	Gradient Boost (General Model)	11	0.896	22718	304.0951585976628	1826214	0.59	1797	None	57.99	SRR17241575	0	1826214	1826214	22718	133	133	10.030912840791366
AtH2023_SRR17241575_MAG39	98.47	98.47	0.2	85.51	Gradient Boost (General Model)	11	0.884	13516	305.9646118721461	1817933	0.34	1752	None	97.47	SRR17241575	0	1817933	1817933	13516	189	189	9.51162944783418
AtH2023_SRR17241575_MAG40	99.66	100.0	0.43	99.66	Neural Network (Specific Model)	11	0.813	24329	273.2277227722772	1831045	0.32	1818	None	97.51	SRR17241575	0	1831045	1831045	24329	124	124	10.099424333412122
AtH2023_SRR17241575_MAG41	96.53	96.96	0.87	96.53	Neural Network (Specific Model)	11	0.909	63797	347.33013895543843	2387711	0.51	2087	None	92.18	SRR17241575	0	2387711	2387711	63797	60	60	11.06346144628374
AtH2023_SRR17241575_MAG42	71.36	79.5	0.97	71.36	Neural Network (Specific Model)	11	0.878	36174	323.3335132218025	2044376	0.45	1853	None	66.51	SRR17241575	0	2044376	2044376	36174	88	88	10.49609590771746
AtH2023_SRR17241575_MAG43	86.67	88.53	0.35	86.67	Neural Network (Specific Model)	11	0.904	32035	343.83519553072625	2039281	0.4	1790	None	84.92	SRR17241575	0	2039281	2039281	32035	109	109	10.374584334073122
AtH2023_SRR17241575_MAG44	97.91	97.91	0.93	97.72	Gradient Boost (General Model)	11	0.904	76241	329.4283660757068	2276980	0.43	2087	None	93.26	SRR17241575	0	2276980	2276980	76241	55	55	11.241654654716356
AtH2023_SRR17241575_MAG45	94.71	94.71	2.08	91.36	Gradient Boost (General Model)	11	0.902	93077	312.5798664612224	2021929	0.59	1947	None	84.30999999999999	SRR17241575	0	2021929	2021929	93077	37	37	11.441182386557326
AtH2023_SRR17241575_MAG46	91.5	91.5	0.09	85.73	Gradient Boost (General Model)	11	0.927	11693	350.3390868596882	2033041	0.53	1796	None	91.05	SRR17241575	0	2033041	2033041	11693	249	249	9.366745651140318
AtH2023_SRR17241575_MAG47	99.68	99.55	2.01	99.68	Neural Network (Specific Model)	11	0.884	47671	291.0627763041556	2231047	0.33	2262	None	89.63000000000001	SRR17241575	0	2231047	2231047	47671	137	137	10.772078525532862
AtH2023_SRR17241575_MAG48	91.13	91.13	0.43	80.75	Gradient Boost (General Model)	11	0.919	17014	310.986319218241	1556279	0.46	1535	None	88.97999999999999	SRR17241575	0	1556279	1556279	17014	139	139	9.74179181353583
AtH2023_SRR17241575_MAG49	92.81	92.81	1.63	84.57	Gradient Boost (General Model)	11	0.917	27177	343.0811518324607	1283613	0.53	1146	None	84.66	SRR17241575	0	1283613	1283613	27177	66	66	10.210126306337395
AtH2023_SRR17241575_MAG50	98.95	98.95	0.0	89.21	Gradient Boost (General Model)	11	0.886	26207	306.6804703476483	2027870	0.54	1956	None	98.95	SRR17241575	0	2027870	2027870	26207	130	130	10.17378182963667
AtH2023_SRR17241575_MAG51	90.78	96.39	0.01	90.78	Neural Network (Specific Model)	11	0.92	99436	328.9724941724942	2298716	0.4	2145	None	90.73	SRR17241575	0	2298716	2298716	99436	33	33	11.50726950011407
AtH2023_SRR17241575_MAG52	89.59	89.59	3.12	82.08	Gradient Boost (General Model)	11	0.894	15292	321.862323707186	1605782	0.66	1489	None	73.99000000000001	SRR17241575	0	1605782	1605782	15292	166	166	9.635085094816304
AtH2023_SRR17241575_MAG53	88.7	88.7	1.17	87.74	Gradient Boost (General Model)	11	0.885	12491	293.37658536585366	2036370	0.61	2050	None	82.85000000000001	SRR17241575	0	2036370	2036370	12491	221	221	9.43276366396591
AtH2023_SRR17241575_MAG54	94.5	94.5	3.33	88.14	Gradient Boost (General Model)	11	0.91	27198	294.8321208729715	1732714	0.44	1787	None	77.85	SRR17241575	0	1732714	1732714	27198	129	129	10.210898720168904
AtH2023_SRR17241575_MAG55	91.1	91.1	3.13	86.61	Gradient Boost (General Model)	11	0.915	17674	301.8404580152672	2586588	0.44	2620	None	75.44999999999999	SRR17241575	0	2586588	2586588	17674	250	250	9.77984991207795
AtH2023_SRR17241575_MAG56	93.18	93.18	0.38	82.57	Gradient Boost (General Model)	11	0.909	14534	331.08033472803345	1303561	0.42	1195	None	91.28	SRR17241575	0	1303561	1303561	14534	144	144	9.584246011176582
AtH2023_SRR17241575_MAG57	88.07	88.07	4.72	90.49	Gradient Boost (General Model)	11	0.89	6812	279.28008915304605	2529285	0.55	2692	None	64.47	SRR17241575	0	2529285	2529285	6812	479	479	8.826441041782578
AtH2023_SRR17241575_MAG58	98.65	98.65	0.18	96.52	Gradient Boost (General Model)	11	0.88	68133	304.72583961617545	1513016	0.28	1459	None	97.75	SRR17241575	0	1513016	1513016	68133	44	44	11.129216956263702
AtH2023_SRR17241575_MAG59	94.84	94.84	1.42	86.95	Gradient Boost (General Model)	11	0.897	15457	290.09641595153965	1919272	0.58	1981	None	87.74000000000001	SRR17241575	0	1919272	1919272	15457	194	194	9.645817254152318
AtH2023_SRR17241575_MAG60	78.76	78.76	3.75	88.39	Gradient Boost (General Model)	11	0.873	34868	306.500823723229	1914870	0.56	1821	None	60.010000000000005	SRR17241575	0	1914870	1914870	34868	102	102	10.459324782131466
AtH2023_SRR17241575_MAG61	97.41	97.31	0.21	97.41	Neural Network (Specific Model)	11	0.893	50899	327.93185505678747	2033573	0.57	1849	None	96.36	SRR17241575	0	2033573	2033573	50899	53	53	10.8375985559802
AtH2023_SRR17241575_MAG62	89.67	89.67	4.31	82.08	Gradient Boost (General Model)	11	0.885	44789	316.83987441130296	2048582	0.6	1911	None	68.12	SRR17241575	0	2048582	2048582	44789	75	75	10.709717852539962
AtH2023_SRR17241575_MAG63	90.58	90.58	0.14	86.55	Gradient Boost (General Model)	11	0.901	57474	313.2198630136986	1520939	0.53	1460	None	89.88	SRR17241575	0	1520939	1520939	57474	37	37	10.959087950610948
AtH2023_SRR17241575_MAG64	76.87	76.87	0.46	71.33	Gradient Boost (General Model)	11	0.878	90272	300.3159567705022	1612137	0.55	1573	None	74.57000000000001	SRR17241575	0	1612137	1612137	90272	28	28	11.410582613801722
AtH2023_SRR17241575_MAG65	75.73	77.33	1.9	75.73	Neural Network (Specific Model)	11	0.891	50057	317.98520900321546	1662808	0.59	1555	None	66.23	SRR17241575	0	1662808	1662808	50057	60	60	10.82091763510371
AtH2023_SRR17241575_MAG66	96.64	96.64	0.99	81.73	Gradient Boost (General Model)	11	0.929	24499	318.2473050095117	1615941	0.5	1577	None	91.69	SRR17241575	0	1615941	1615941	24499	118	118	10.106387579373278
AtH2023_SRR17241575_MAG67	84.25	91.96	1.75	84.25	Neural Network (Specific Model)	11	0.911	15172	304.08371040723983	2210662	0.4	2210	None	75.5	SRR17241575	0	2210662	2210662	15172	234	234	9.627206902808789
AtH2023_SRR17241575_MAG68	98.09	98.34	0.07	98.09	Neural Network (Specific Model)	11	0.909	73638	351.2150776053215	1042858	0.41	902	None	97.74	SRR17241575	0	1042858	1042858	73638	24	24	11.206916475825563
AtH2023_SRR17241575_MAG69	94.46	94.46	0.37	93.67	Gradient Boost (General Model)	11	0.902	36271	326.10800644814617	2015261	0.45	1861	None	92.61	SRR17241575	0	2015261	2015261	36271	90	90	10.498773802892188
AtH2023_SRR17241575_MAG70	84.37	96.11	0.19	84.37	Neural Network (Specific Model)	11	0.889	30865	331.9601046435579	1710757	0.66	1529	None	83.42	SRR17241575	0	1710757	1710757	30865	89	89	10.337378134827995
AtH2023_SRR17241575_MAG71	72.47	72.47	0.73	54.29	Gradient Boost (General Model)	11	0.916	29756	315.69971264367814	718399	0.33	696	None	68.82	SRR17241575	0	718399	718399	29756	48	48	10.300786071311231
AtH2023_SRR17241575_MAG72	79.56	79.56	0.62	77.05	Gradient Boost (General Model)	11	0.9	21912	310.76441351888667	1041439	0.27	1006	None	76.46000000000001	SRR17241575	0	1041439	1041439	21912	71	71	9.994789710942914
AtH2023_SRR17241575_MAG73	95.04	95.04	0.49	84.51	Gradient Boost (General Model)	11	0.893	58563	316.69386769676487	2200549	0.59	2071	None	92.59	SRR17241575	0	2200549	2200549	58563	67	67	10.977858376831204
AtH2023_SRR17241576_MAG01	84.95	90.8	0.03	84.95	Neural Network (Specific Model)	11	0.888	37303	295.34427374301674	1425963	0.41	1432	None	84.8	SRR17241576	0	1425963	1425963	37303	71	71	10.526829031352095
AtH2023_SRR17241576_MAG02	97.11	97.11	4.21	99.0	Gradient Boost (General Model)	11	0.904	52025	313.355900621118	1670756	0.55	1610	None	76.06	SRR17241576	0	1670756	1670756	52025	67	67	10.859479651261836
AtH2023_SRR17241576_MAG03	98.36	99.03	4.57	98.36	Neural Network (Specific Model)	11	0.873	28542	327.74006488240065	2774395	0.39	2466	None	75.50999999999999	SRR17241576	0	2774395	2774395	28542	198	198	10.259131965660336
AtH2023_SRR17241576_MAG04	81.78	96.09	0.04	81.78	Neural Network (Specific Model)	11	0.912	51688	357.612101910828	1843445	0.47	1570	None	81.58	SRR17241576	0	1843445	1843445	51688	67	67	10.852980925238
AtH2023_SRR17241576_MAG05	91.06	86.56	3.61	91.06	Neural Network (Specific Model)	11	0.918	30267	330.3601694915254	2542096	0.37	2360	None	73.01	SRR17241576	0	2542096	2542096	30267	159	159	10.317813289076488
AtH2023_SRR17241576_MAG06	91.44	91.44	1.06	79.27	Gradient Boost (General Model)	11	0.904	8418	282.951867219917	1129430	0.45	1205	None	86.14	SRR17241576	0	1129430	1129430	8418	167	167	9.038127549330516
AtH2023_SRR17241576_MAG07	84.28	84.28	0.93	78.94	Gradient Boost (General Model)	11	0.937	10744	279.0288844621514	894899	0.25	1004	None	79.63	SRR17241576	0	894899	894899	10744	119	119	9.282102738203074
AtH2023_SRR17241576_MAG08	95.99	95.99	0.61	90.97	Gradient Boost (General Model)	11	0.853	40014	276.7050452781371	1501715	0.31	1546	None	92.94	SRR17241576	0	1501715	1501715	40014	99	99	10.596984671860362
AtH2023_SRR17241576_MAG09	90.76	90.76	0.44	84.0	Gradient Boost (General Model)	11	0.91	43861	327.7622180451128	2295707	0.46	2128	None	88.56	SRR17241576	0	2295707	2295707	43861	88	88	10.68878082152957
AtH2023_SRR17241576_MAG10	83.47	92.0	0.42	83.47	Neural Network (Specific Model)	11	0.9	17710	354.42075471698115	2501896	0.52	2120	None	81.37	SRR17241576	0	2501896	2501896	17710	209	209	9.78188473077688
AtH2023_SRR17241576_MAG11	84.91	94.38	0.0	84.91	Neural Network (Specific Model)	11	0.902	28363	365.7006134969325	2970860	0.52	2445	None	84.91	SRR17241576	0	2970860	2970860	28363	157	157	10.252840757844124
AtH2023_SRR17241576_MAG12	86.88	86.88	0.49	73.67	Gradient Boost (General Model)	11	0.915	12095	301.828173374613	1275879	0.48	1292	None	84.42999999999999	SRR17241576	0	1275879	1275879	12095	134	134	9.400547423044127
AtH2023_SRR17241576_MAG13	80.78	88.12	0.02	80.78	Neural Network (Specific Model)	11	0.888	38988	338.39496157130657	2674082	0.48	2342	None	80.68	SRR17241576	0	2674082	2674082	38988	117	117	10.5710091854571
AtH2023_SRR17241576_MAG14	87.3	94.12	0.15	87.3	Neural Network (Specific Model)	11	0.912	15816	307.99366802351875	2236276	0.4	2211	None	86.55	SRR17241576	0	2236276	2236276	15816	213	213	9.668777364850452
AtH2023_SRR17241576_MAG15	85.94	81.57	1.27	85.94	Neural Network (Specific Model)	11	0.847	25442	350.2606800348736	2840196	0.45	2294	None	79.59	SRR17241576	0	2840196	2840196	25442	168	168	10.144156630716155
AtH2023_SRR17241576_MAG16	89.7	89.7	0.57	74.19	Gradient Boost (General Model)	11	0.881	17583	262.5336832895888	1018255	0.28	1143	None	86.85000000000001	SRR17241576	0	1018255	1018255	17583	90	90	9.77468780514454
AtH2023_SRR17241576_MAG17	89.53	89.53	4.05	86.33	Gradient Boost (General Model)	11	0.9	7343	265.53286384976525	1129212	0.28	1278	None	69.28	SRR17241576	0	1129212	1129212	7343	195	195	8.90150275745161
AtH2023_SRR17241576_MAG18	92.43	93.72	0.0	92.43	Neural Network (Specific Model)	11	0.91	57260	280.72624028690973	1545627	0.31	1673	None	92.43	SRR17241576	0	1545627	1545627	57260	63	63	10.955357578652109
AtH2023_SRR17241576_MAG19	93.89	95.37	0.0	93.89	Neural Network (Specific Model)	11	0.902	16727	324.502698215027	2594735	0.48	2409	None	93.89	SRR17241576	0	2594735	2594735	16727	244	244	9.724779459312009
AtH2023_SRR17241576_MAG20	84.9	97.9	0.34	84.9	Neural Network (Specific Model)	11	0.905	56208	337.63627592860587	2316443	0.44	2073	None	83.2	SRR17241576	0	2316443	2316443	56208	61	61	10.936814374505609
AtH2023_SRR17241576_MAG21	81.09	90.31	0.01	81.09	Neural Network (Specific Model)	11	0.934	15235	315.70581462291307	1758291	0.38	1737	None	81.04	SRR17241576	0	1758291	1758291	15235	183	183	9.63135069141981
AtH2023_SRR17241576_MAG22	84.18	94.52	0.22	84.18	Neural Network (Specific Model)	11	0.875	41487	370.8524738992283	2798454	0.5	2203	None	83.08000000000001	SRR17241576	0	2798454	2798454	41487	103	103	10.633135404132767
AtH2023_SRR17241576_MAG23	93.39	93.39	4.19	93.56	Gradient Boost (General Model)	11	0.88	28545	300.6736842105263	2333030	0.54	2280	None	72.44	SRR17241576	0	2333030	2333030	28545	115	115	10.25923706839836
AtH2023_SRR17241576_MAG24	95.06	95.06	1.74	85.4	Gradient Boost (General Model)	11	0.886	23748	280.8404785643071	950404	0.28	1003	None	86.36	SRR17241576	0	950404	950404	23748	64	64	10.075253595390564
AtH2023_SRR17241576_MAG25	92.48	92.48	0.26	82.08	Gradient Boost (General Model)	11	0.895	37520	312.9714648065948	1652084	0.52	1577	None	91.18	SRR17241576	0	1652084	1652084	37520	73	73	10.53262940312016
AtH2023_SRR17241576_MAG26	64.12	64.91	0.08	64.12	Neural Network (Specific Model)	11	0.914	66858	313.68821292775664	1080799	0.45	1052	None	63.720000000000006	SRR17241576	0	1080799	1080799	66858	29	29	11.11032624627511
AtH2023_SRR17241583_MAG01	99.59	99.59	0.04	95.69	Gradient Boost (General Model)	11	0.903	68270	350.3887291546866	2020294	0.42	1739	None	99.39	SRR17241583	0	2020294	2020294	68270	46	46	11.131225710412323
AtH2023_SRR17241583_MAG02	96.83	100.0	1.59	96.83	Neural Network (Specific Model)	11	0.892	124494	331.41628730399594	2201677	0.59	1977	None	88.88	SRR17241583	0	2201677	2201677	124494	43	43	11.732012800954504
AtH2023_SRR17241583_MAG03	96.74	96.74	0.02	95.08	Gradient Boost (General Model)	11	0.892	83763	319.01912928759896	1624770	0.51	1516	None	96.64	SRR17241583	0	1624770	1624770	83763	39	39	11.33574666152193
AtH2023_SRR17241583_MAG04	89.34	89.34	2.02	78.42	Gradient Boost (General Model)	11	0.901	6191	271.1415441176471	1471230	0.54	1632	None	79.24000000000001	SRR17241583	0	1471230	1471230	6191	339	339	8.730851903519232
AtH2023_SRR17241583_MAG05	87.38	87.38	6.03	83.78	Gradient Boost (General Model)	11	0.922	6738	326.26372776488785	2739734	0.67	2586	None	57.22999999999999	SRR17241583	0	2739734	2739734	6738	612	612	8.815518423966498
AtH2023_SRR17241583_MAG06	89.46	89.46	3.56	77.76	Gradient Boost (General Model)	11	0.939	10304	320.1487039563438	1495106	0.49	1466	None	71.66	SRR17241583	0	1495106	1495106	10304	224	224	9.240287448344136
AtH2023_SRR17241583_MAG07	94.8	94.8	0.3	87.46	Gradient Boost (General Model)	11	0.905	59649	360.8418110676356	2138318	0.37	1789	None	93.3	SRR17241583	0	2138318	2138318	59649	76	76	10.996232662926191
AtH2023_SRR17241583_MAG08	94.29	94.29	5.0	77.1	Gradient Boost (General Model)	11	0.935	5214	296.2782663316583	1510219	0.47	1592	None	69.29	SRR17241583	0	1510219	1510219	5214	422	422	8.559102594493448
AtH2023_SRR17241583_MAG09	78.31	78.31	0.02	74.28	Gradient Boost (General Model)	11	0.913	20592	329.9897134459956	1474281	0.47	1361	None	78.21000000000001	SRR17241583	0	1474281	1474281	20592	116	116	9.932657929835909
AtH2023_SRR17241583_MAG10	98.34	98.34	0.24	90.8	Gradient Boost (General Model)	11	0.887	72387	320.6012621916236	1888071	0.52	1743	None	97.14	SRR17241583	0	1888071	1888071	72387	76	76	11.18978200424029
AtH2023_SRR17241583_MAG11	80.05	80.05	0.02	79.14	Gradient Boost (General Model)	11	0.884	24385	316.4986206896552	1555443	0.49	1450	None	79.95	SRR17241583	0	1555443	1555443	24385	85	85	10.101723468144153
AtH2023_SRR17241583_MAG12	98.39	98.39	1.09	92.2	Gradient Boost (General Model)	11	0.907	45224	319.61805555555554	1519136	0.55	1440	None	92.94	SRR17241583	0	1519136	1519136	45224	68	68	10.719383198355128
AtH2023_SRR17241583_MAG13	88.63	97.15	6.11	88.63	Neural Network (Specific Model)	11	0.883	25982	285.2475570032573	1783175	0.39	1842	None	58.08	SRR17241583	0	1783175	1783175	25982	160	160	10.165159269555678
AtH2023_SRR17241583_MAG14	74.64	81.15	0.16	74.64	Neural Network (Specific Model)	11	0.896	46316	364.8594266813672	2214792	0.56	1814	None	73.84	SRR17241583	0	2214792	2214792	46316	101	101	10.743242752732163
AtH2023_SRR17241583_MAG15	93.51	98.79	1.41	93.51	Neural Network (Specific Model)	11	0.891	31229	333.90169133192387	3183938	0.39	2838	None	86.46000000000001	SRR17241583	0	3183938	3183938	31229	195	195	10.349102429271342
AtH2023_SRR17241583_MAG16	96.39	96.39	1.4	88.39	Gradient Boost (General Model)	11	0.888	24900	334.38950554994955	2236821	0.47	1982	None	89.39	SRR17241583	0	2236821	2236821	24900	154	154	10.1226230824528
AtH2023_SRR17241583_MAG17	83.95	83.95	0.8	84.88	Gradient Boost (General Model)	11	0.916	19860	302.3546473302571	1499649	0.45	1517	None	79.95	SRR17241583	0	1499649	1499649	19860	117	117	9.896462937599164
AtH2023_SRR17241583_MAG18	96.37	99.02	4.36	96.37	Neural Network (Specific Model)	11	0.876	29148	337.53890253890256	2817410	0.39	2442	None	74.57000000000001	SRR17241583	0	2817410	2817410	29148	202	202	10.280141578790174
