genome,secondary_cluster,threshold,cluster_method,comparison_algorithm,primary_cluster
AtH2023_SRR8960896_MAG07.fasta,626_3,0.010000000000000009,average,fastANI,626
AtH2023_SRR11125758_MAG3.fasta,626_4,0.010000000000000009,average,fastANI,626
AtH2023_SRR11183869_MAG1.fasta,626_4,0.010000000000000009,average,fastANI,626
AtH2023_SRR8960268_MAG07.fasta,626_4,0.010000000000000009,average,fastANI,626
AtH2023_SRR8960445_MAG08.fasta,626_4,0.010000000000000009,average,fastANI,626
AtH2023_SRR8960731_MAG15.fasta,626_4,0.010000000000000009,average,fastANI,626
AtH2023_SRR11125329_MAG2.fasta,626_5,0.010000000000000009,average,fastANI,626
AtH2023_SRR5240747_MAG15.fasta,626_6,0.010000000000000009,average,fastANI,626
AtH2023_SRR17241617_MAG18.fasta,626_7,0.010000000000000009,average,fastANI,626
AtH2023_SRR17241642_MAG09.fasta,626_7,0.010000000000000009,average,fastANI,626
AtH2023_SRR17241646_MAG17.fasta,626_7,0.010000000000000009,average,fastANI,626
AtH2023_SRR17241544_MAG12.fasta,626_8,0.010000000000000009,average,fastANI,626
AtH2023_SRR17241565_MAG19.fasta,626_8,0.010000000000000009,average,fastANI,626
AtH2023_SRR17241613_MAG23.fasta,626_8,0.010000000000000009,average,fastANI,626
AtH2023_SRR17241623_MAG11.fasta,626_8,0.010000000000000009,average,fastANI,626
AtH2023_SRR17241681_MAG19.fasta,626_8,0.010000000000000009,average,fastANI,626
AtH2023_SRR17241510_MAG10.fasta,626_9,0.010000000000000009,average,fastANI,626
AtH2023_SRR8960512_MAG3.fasta,626_10,0.010000000000000009,average,fastANI,626
AtH2023_SRR16235700_MAG14.fasta,626_11,0.010000000000000009,average,fastANI,626
AtH2023_SRR8960794_MAG11.fasta,626_12,0.010000000000000009,average,fastANI,626
AtH2023_SRR8960528_MAG05.fasta,626_13,0.010000000000000009,average,fastANI,626
AtH2023_SRR17241564_MAG09.fasta,626_14,0.010000000000000009,average,fastANI,626
AtH2023_SRR11125232_MAG2.fasta,627_1,0.010000000000000009,average,fastANI,627
AtH2023_SRR22460808_MAG3.fasta,627_2,0.010000000000000009,average,fastANI,627
AtH2023_SRR8960120_MAG10.fasta,627_3,0.010000000000000009,average,fastANI,627
AtH2023_SRR11124804_MAG2.fasta,627_4,0.010000000000000009,average,fastANI,627
AtH2023_SRR11126329_MAG3.fasta,627_4,0.010000000000000009,average,fastANI,627
AtH2023_SRR11126332_MAG2.fasta,627_4,0.010000000000000009,average,fastANI,627
AtH2023_SRR11183984_MAG1.fasta,627_4,0.010000000000000009,average,fastANI,627
AtH2023_SRR8960624_MAG3.fasta,627_4,0.010000000000000009,average,fastANI,627
AtH2023_SRR8960192_MAG11.fasta,627_5,0.010000000000000009,average,fastANI,627
AtH2023_SRR8960473_MAG09.fasta,627_5,0.010000000000000009,average,fastANI,627
AtH2023_SRR8960486_MAG08.fasta,627_5,0.010000000000000009,average,fastANI,627
AtH2023_SRR8960595_MAG10.fasta,627_5,0.010000000000000009,average,fastANI,627
AtH2023_SRR8960643_MAG09.fasta,627_5,0.010000000000000009,average,fastANI,627
AtH2023_SRR11125712_MAG2.fasta,627_6,0.010000000000000009,average,fastANI,627
AtH2023_SRR8960303_MAG01.fasta,627_6,0.010000000000000009,average,fastANI,627
AtH2023_SRR11185246_MAG08.fasta,627_7,0.010000000000000009,average,fastANI,627
AtH2023_SRR8960158_MAG13.fasta,627_7,0.010000000000000009,average,fastANI,627
AtH2023_SRR8960721_MAG08.fasta,627_7,0.010000000000000009,average,fastANI,627
AtH2023_SRR8960962_MAG02.fasta,627_7,0.010000000000000009,average,fastANI,627
AtH2023_SRR8960562_MAG14.fasta,627_8,0.010000000000000009,average,fastANI,627
AtH2023_SRR8960587_MAG09.fasta,627_8,0.010000000000000009,average,fastANI,627
AtH2023_ERR7197542_MAG5.fasta,627_9,0.010000000000000009,average,fastANI,627
AtH2023_SRR8960434_MAG5.fasta,627_9,0.010000000000000009,average,fastANI,627
AtH2023_SRR8960596_MAG10.fasta,627_9,0.010000000000000009,average,fastANI,627
AtH2023_SRR8960794_MAG07.fasta,627_9,0.010000000000000009,average,fastANI,627
AtH2023_SRR8960915_MAG02.fasta,627_9,0.010000000000000009,average,fastANI,627
ERR1135348_MAG7.fasta,627_9,0.010000000000000009,average,fastANI,627
AtH2023_SRR11124702_MAG2.fasta,627_10,0.010000000000000009,average,fastANI,627
AtH2023_SRR11125634_MAG2.fasta,627_10,0.010000000000000009,average,fastANI,627
AtH2023_SRR11183469_MAG2.fasta,627_10,0.010000000000000009,average,fastANI,627
AtH2023_SRR11185229_MAG07.fasta,627_10,0.010000000000000009,average,fastANI,627
AtH2023_SRR8960086_MAG4.fasta,627_10,0.010000000000000009,average,fastANI,627
AtH2023_SRR8960112_MAG07.fasta,627_10,0.010000000000000009,average,fastANI,627
AtH2023_SRR8960139_MAG01.fasta,627_10,0.010000000000000009,average,fastANI,627
AtH2023_SRR8960250_MAG04.fasta,627_10,0.010000000000000009,average,fastANI,627
AtH2023_SRR8960268_MAG02.fasta,627_10,0.010000000000000009,average,fastANI,627
AtH2023_SRR8960393_MAG03.fasta,627_10,0.010000000000000009,average,fastANI,627
AtH2023_SRR8960412_MAG16.fasta,627_10,0.010000000000000009,average,fastANI,627
AtH2023_SRR8960445_MAG13.fasta,627_10,0.010000000000000009,average,fastANI,627
AtH2023_SRR8960528_MAG03.fasta,627_10,0.010000000000000009,average,fastANI,627
AtH2023_SRR8960575_MAG01.fasta,627_10,0.010000000000000009,average,fastANI,627
AtH2023_SRR8960731_MAG11.fasta,627_10,0.010000000000000009,average,fastANI,627
AtH2023_SRR8960896_MAG05.fasta,627_10,0.010000000000000009,average,fastANI,627
SRR8960327_MAG2.fasta,627_10,0.010000000000000009,average,fastANI,627
AtH2023_SRR8960340_MAG10.fasta,627_11,0.010000000000000009,average,fastANI,627
AtH2023_SRR11185252_MAG28.fasta,627_12,0.010000000000000009,average,fastANI,627
AtH2023_SRR11125706_MAG3.fasta,627_13,0.010000000000000009,average,fastANI,627
AtH2023_SRR11183471_MAG1.fasta,627_14,0.010000000000000009,average,fastANI,627
AtH2023_SRR11183543_MAG3.fasta,627_15,0.010000000000000009,average,fastANI,627
AtH2023_SRR8960761_MAG10.fasta,627_16,0.010000000000000009,average,fastANI,627
AtH2023_SRR14369259_MAG06.fasta,627_17,0.010000000000000009,average,fastANI,627
AtH2023_SRR11125640_MAG2.fasta,627_18,0.010000000000000009,average,fastANI,627
AtH2023_SRR8960722_MAG02.fasta,627_19,0.010000000000000009,average,fastANI,627
AtH2023_SRR11183845_MAG3.fasta,627_20,0.010000000000000009,average,fastANI,627
AtH2023_SRR11125122_MAG5.fasta,628_1,0.010000000000000009,average,fastANI,628
AtH2023_SRR11125143_MAG6.fasta,628_1,0.010000000000000009,average,fastANI,628
AtH2023_SRR11125197_MAG1.fasta,628_1,0.010000000000000009,average,fastANI,628
AtH2023_SRR11125198_MAG1.fasta,628_1,0.010000000000000009,average,fastANI,628
AtH2023_SRR11125256_MAG5.fasta,628_1,0.010000000000000009,average,fastANI,628
AtH2023_SRR11125793_MAG1.fasta,628_1,0.010000000000000009,average,fastANI,628
AtH2023_SRR11125941_MAG1.fasta,628_1,0.010000000000000009,average,fastANI,628
AtH2023_SRR11125999_MAG1.fasta,628_1,0.010000000000000009,average,fastANI,628
AtH2023_SRR11126002_MAG1.fasta,628_1,0.010000000000000009,average,fastANI,628
AtH2023_SRR11126010_MAG4.fasta,628_1,0.010000000000000009,average,fastANI,628
AtH2023_SRR11126019_MAG03.fasta,628_1,0.010000000000000009,average,fastANI,628
AtH2023_SRR11126366_MAG12.fasta,628_1,0.010000000000000009,average,fastANI,628
AtH2023_SRR11126517_MAG1.fasta,628_1,0.010000000000000009,average,fastANI,628
AtH2023_SRR11183352_MAG1.fasta,628_1,0.010000000000000009,average,fastANI,628
AtH2023_SRR11183452_MAG1.fasta,628_1,0.010000000000000009,average,fastANI,628
AtH2023_SRR11183547_MAG3.fasta,628_1,0.010000000000000009,average,fastANI,628
AtH2023_SRR11183939_MAG1.fasta,628_1,0.010000000000000009,average,fastANI,628
AtH2023_SRR11184041_MAG1.fasta,628_1,0.010000000000000009,average,fastANI,628
AtH2023_SRR14369163_MAG18.fasta,628_1,0.010000000000000009,average,fastANI,628
AtH2023_SRR14369298_MAG11.fasta,628_1,0.010000000000000009,average,fastANI,628
AtH2023_SRR17241613_MAG41.fasta,628_1,0.010000000000000009,average,fastANI,628
AtH2023_SRR17241646_MAG01.fasta,628_1,0.010000000000000009,average,fastANI,628
AtH2023_SRR17241681_MAG05.fasta,628_1,0.010000000000000009,average,fastANI,628
AtH2023_SRR18048901_MAG12.fasta,628_1,0.010000000000000009,average,fastANI,628
AtH2023_SRR8960287_MAG12.fasta,628_1,0.010000000000000009,average,fastANI,628
AtH2023_SRR8960490_MAG3.fasta,628_1,0.010000000000000009,average,fastANI,628
AtH2023_SRR8960498_MAG14.fasta,628_1,0.010000000000000009,average,fastANI,628
AtH2023_SRR8960611_MAG01.fasta,628_1,0.010000000000000009,average,fastANI,628
AtH2023_SRR8960615_MAG03.fasta,628_1,0.010000000000000009,average,fastANI,628
AtH2023_SRR8960663_MAG24.fasta,628_1,0.010000000000000009,average,fastANI,628
AtH2023_SRR8960686_MAG03.fasta,628_1,0.010000000000000009,average,fastANI,628
AtH2023_SRR8960742_MAG01.fasta,628_1,0.010000000000000009,average,fastANI,628
AtH2023_SRR8960927_MAG10.fasta,628_1,0.010000000000000009,average,fastANI,628
AtH2023_SRR8960985_MAG04.fasta,628_1,0.010000000000000009,average,fastANI,628
SRR11183474_MAG1.fasta,628_1,0.010000000000000009,average,fastANI,628
AtH2023_ERR1135196_MAG05.fasta,629_1,0.010000000000000009,average,fastANI,629
AtH2023_SRR8960403_MAG13.fasta,629_2,0.010000000000000009,average,fastANI,629
AtH2023_SRR8960391_MAG3.fasta,630_1,0.010000000000000009,average,fastANI,630
AtH2023_SRR8960429_MAG8.fasta,630_2,0.010000000000000009,average,fastANI,630
AtH2023_SRR11183368_MAG2.fasta,631_1,0.010000000000000009,average,fastANI,631
AtH2023_SRR11185229_MAG32.fasta,631_1,0.010000000000000009,average,fastANI,631
AtH2023_SRR11185246_MAG06.fasta,631_1,0.010000000000000009,average,fastANI,631
AtH2023_SRR8960528_MAG11.fasta,631_1,0.010000000000000009,average,fastANI,631
AtH2023_SRR8960598_MAG11.fasta,631_1,0.010000000000000009,average,fastANI,631
AtH2023_SRR8960896_MAG14.fasta,631_1,0.010000000000000009,average,fastANI,631
AtH2023_SRR11125935_MAG2.fasta,631_2,0.010000000000000009,average,fastANI,631
AtH2023_SRR11183380_MAG4.fasta,631_2,0.010000000000000009,average,fastANI,631
AtH2023_SRR11183845_MAG7.fasta,631_2,0.010000000000000009,average,fastANI,631
AtH2023_SRR8960118_MAG14.fasta,631_2,0.010000000000000009,average,fastANI,631
AtH2023_SRR8960158_MAG16.fasta,631_2,0.010000000000000009,average,fastANI,631
AtH2023_SRR8960197_MAG07.fasta,631_2,0.010000000000000009,average,fastANI,631
AtH2023_SRR8960340_MAG16.fasta,631_2,0.010000000000000009,average,fastANI,631
AtH2023_SRR8960393_MAG22.fasta,631_2,0.010000000000000009,average,fastANI,631
AtH2023_SRR8960412_MAG21.fasta,631_2,0.010000000000000009,average,fastANI,631
AtH2023_SRR8960587_MAG01.fasta,631_2,0.010000000000000009,average,fastANI,631
AtH2023_SRR8960596_MAG02.fasta,631_2,0.010000000000000009,average,fastANI,631
AtH2023_SRR8960686_MAG02.fasta,631_2,0.010000000000000009,average,fastANI,631
AtH2023_SRR8960717_MAG3.fasta,631_2,0.010000000000000009,average,fastANI,631
AtH2023_SRR8960888_MAG10.fasta,631_2,0.010000000000000009,average,fastANI,631
SRR11124986_MAG6.fasta,631_2,0.010000000000000009,average,fastANI,631
AtH2023_SRR11124748_MAG5.fasta,631_3,0.010000000000000009,average,fastANI,631
AtH2023_SRR11125758_MAG4.fasta,631_3,0.010000000000000009,average,fastANI,631
AtH2023_SRR11185261_MAG23.fasta,631_3,0.010000000000000009,average,fastANI,631
AtH2023_SRR8960445_MAG02.fasta,631_3,0.010000000000000009,average,fastANI,631
AtH2023_SRR17241544_MAG10.fasta,631_4,0.010000000000000009,average,fastANI,631
AtH2023_SRR17241613_MAG35.fasta,631_4,0.010000000000000009,average,fastANI,631
AtH2023_SRR17241617_MAG27.fasta,631_4,0.010000000000000009,average,fastANI,631
AtH2023_SRR17241646_MAG18.fasta,631_4,0.010000000000000009,average,fastANI,631
AtH2023_SRR17241681_MAG09.fasta,631_4,0.010000000000000009,average,fastANI,631
AtH2023_SRR14369150_MAG14.fasta,631_5,0.010000000000000009,average,fastANI,631
AtH2023_SRR11124702_MAG8.fasta,632_1,0.010000000000000009,average,fastANI,632
AtH2023_SRR8960709_MAG2.fasta,632_1,0.010000000000000009,average,fastANI,632
AtH2023_SRR11126074_MAG4.fasta,633_1,0.010000000000000009,average,fastANI,633
AtH2023_SRR11183424_MAG1.fasta,633_2,0.010000000000000009,average,fastANI,633
AtH2023_SRR11126106_MAG2.fasta,633_3,0.010000000000000009,average,fastANI,633
AtH2023_SRR8960477_MAG03.fasta,633_3,0.010000000000000009,average,fastANI,633
AtH2023_SRR8960880_MAG04.fasta,633_3,0.010000000000000009,average,fastANI,633
AtH2023_SRR8960412_MAG06.fasta,633_4,0.010000000000000009,average,fastANI,633
AtH2023_SRR8960918_MAG07.fasta,633_5,0.010000000000000009,average,fastANI,633
AtH2023_SRR16235700_MAG01.fasta,633_6,0.010000000000000009,average,fastANI,633
AtH2023_ERR1135225_MAG5.fasta,633_7,0.010000000000000009,average,fastANI,633
AtH2023_SRR8960412_MAG03.fasta,634_1,0.010000000000000009,average,fastANI,634
AtH2023_SRR8960575_MAG08.fasta,634_2,0.010000000000000009,average,fastANI,634
AtH2023_SRR11125890_MAG1.fasta,635_1,0.010000000000000009,average,fastANI,635
AtH2023_SRR11183434_MAG1.fasta,635_1,0.010000000000000009,average,fastANI,635
AtH2023_SRR8960580_MAG02.fasta,635_2,0.010000000000000009,average,fastANI,635
AtH2023_SRR14812377_MAG3.fasta,636_1,0.010000000000000009,average,fastANI,636
AtH2023_SRR8960451_MAG22.fasta,636_1,0.010000000000000009,average,fastANI,636
AtH2023_SRR8960562_MAG09.fasta,636_1,0.010000000000000009,average,fastANI,636
AtH2023_SRR8960587_MAG11.fasta,636_1,0.010000000000000009,average,fastANI,636
AtH2023_SRR8960643_MAG15.fasta,636_1,0.010000000000000009,average,fastANI,636
AtH2023_ERR1855545_MAG05.fasta,637_1,0.010000000000000009,average,fastANI,637
AtH2023_SRR8960794_MAG14.fasta,637_2,0.010000000000000009,average,fastANI,637
AtH2023_SRR11489788_MAG23.fasta,638_1,0.010000000000000009,average,fastANI,638
AtH2023_SRR17241603_MAG04.fasta,638_2,0.010000000000000009,average,fastANI,638
AtH2023_SRR17241645_MAG15.fasta,638_3,0.010000000000000009,average,fastANI,638
AtH2023_SRR11124700_MAG2.fasta,639_1,0.010000000000000009,average,fastANI,639
AtH2023_SRR11125860_MAG1.fasta,639_1,0.010000000000000009,average,fastANI,639
AtH2023_SRR11125910_MAG3.fasta,639_1,0.010000000000000009,average,fastANI,639
AtH2023_SRR11183550_MAG1.fasta,639_1,0.010000000000000009,average,fastANI,639
AtH2023_SRR8960206_MAG07.fasta,639_1,0.010000000000000009,average,fastANI,639
AtH2023_SRR8960715_MAG08.fasta,639_1,0.010000000000000009,average,fastANI,639
AtH2023_SRR10209677_MAG6.fasta,639_2,0.010000000000000009,average,fastANI,639
AtH2023_SRR8960598_MAG21.fasta,639_3,0.010000000000000009,average,fastANI,639
AtH2023_SRR17241603_MAG09.fasta,639_4,0.010000000000000009,average,fastANI,639
AtH2023_ERR1135193_MAG01.fasta,639_5,0.010000000000000009,average,fastANI,639
AtH2023_SRR17241501_MAG27.fasta,640_0,0.010000000000000009,average,fastANI,640
AtH2023_ERR1135426_MAG8.fasta,641_1,0.010000000000000009,average,fastANI,641
AtH2023_SRR17241533_MAG36.fasta,641_1,0.010000000000000009,average,fastANI,641
AtH2023_SRR17241583_MAG10.fasta,641_1,0.010000000000000009,average,fastANI,641
AtH2023_SRR8960181_MAG11.fasta,641_1,0.010000000000000009,average,fastANI,641
ERR1135378_MAG06.fasta,641_1,0.010000000000000009,average,fastANI,641
AtH2023_SRR11185246_MAG01.fasta,642_1,0.010000000000000009,average,fastANI,642
AtH2023_SRR5240747_MAG02.fasta,642_2,0.010000000000000009,average,fastANI,642
AtH2023_SRR17241508_MAG16.fasta,642_3,0.010000000000000009,average,fastANI,642
AtH2023_ERR1135200_MAG06.fasta,642_4,0.010000000000000009,average,fastANI,642
AtH2023_SRR17241583_MAG09.fasta,642_5,0.010000000000000009,average,fastANI,642
AtH2023_SRR11185252_MAG30.fasta,643_0,0.010000000000000009,average,fastANI,643
AtH2023_SRR17241564_MAG26.fasta,644_0,0.010000000000000009,average,fastANI,644
AtH2023_ERR1135188_MAG13.fasta,645_1,0.010000000000000009,average,fastANI,645
AtH2023_ERR1135456_MAG15.fasta,645_1,0.010000000000000009,average,fastANI,645
AtH2023_ERR1135468_MAG06.fasta,645_1,0.010000000000000009,average,fastANI,645
AtH2023_ERR7197580_MAG06.fasta,645_1,0.010000000000000009,average,fastANI,645
AtH2023_SRR11183727_MAG1.fasta,645_1,0.010000000000000009,average,fastANI,645
AtH2023_SRR12203239_MAG5.fasta,645_1,0.010000000000000009,average,fastANI,645
AtH2023_SRR17241533_MAG34.fasta,645_1,0.010000000000000009,average,fastANI,645
AtH2023_SRR17241584_MAG26.fasta,645_1,0.010000000000000009,average,fastANI,645
AtH2023_SRR2329666_MAG13.fasta,645_1,0.010000000000000009,average,fastANI,645
AtH2023_ERR1855535_MAG10.fasta,646_1,0.010000000000000009,average,fastANI,646
AtH2023_SRR5240728_MAG05.fasta,646_1,0.010000000000000009,average,fastANI,646
AtH2023_SRR17241627_MAG27.fasta,646_2,0.010000000000000009,average,fastANI,646
AtH2023_SRR17241645_MAG27.fasta,646_2,0.010000000000000009,average,fastANI,646
AtH2023_SRR2329666_MAG01.fasta,646_2,0.010000000000000009,average,fastANI,646
AtH2023_SRR17241584_MAG29.fasta,646_3,0.010000000000000009,average,fastANI,646
ERR1135378_MAG07.fasta,646_4,0.010000000000000009,average,fastANI,646
AtH2023_ERR1135191_MAG03.fasta,646_5,0.010000000000000009,average,fastANI,646
AtH2023_ERR1135192_MAG12.fasta,646_5,0.010000000000000009,average,fastANI,646
AtH2023_SRR11124689_MAG3.fasta,646_6,0.010000000000000009,average,fastANI,646
AtH2023_SRR11124898_MAG3.fasta,646_6,0.010000000000000009,average,fastANI,646
AtH2023_SRR11125143_MAG1.fasta,646_6,0.010000000000000009,average,fastANI,646
AtH2023_SRR11125866_MAG3.fasta,646_6,0.010000000000000009,average,fastANI,646
AtH2023_SRR11125910_MAG1.fasta,646_6,0.010000000000000009,average,fastANI,646
AtH2023_SRR11126214_MAG3.fasta,646_6,0.010000000000000009,average,fastANI,646
AtH2023_SRR11183765_MAG2.fasta,646_6,0.010000000000000009,average,fastANI,646
AtH2023_SRR11183878_MAG2.fasta,646_6,0.010000000000000009,average,fastANI,646
AtH2023_SRR17241583_MAG03.fasta,646_6,0.010000000000000009,average,fastANI,646
AtH2023_SRR21357591_MAG15.fasta,646_6,0.010000000000000009,average,fastANI,646
AtH2023_SRR8960181_MAG19.fasta,646_6,0.010000000000000009,average,fastANI,646
AtH2023_SRR8960243_MAG03.fasta,646_6,0.010000000000000009,average,fastANI,646
AtH2023_SRR8960287_MAG14.fasta,646_6,0.010000000000000009,average,fastANI,646
AtH2023_SRR8960440_MAG09.fasta,646_6,0.010000000000000009,average,fastANI,646
AtH2023_SRR8960633_MAG12.fasta,646_6,0.010000000000000009,average,fastANI,646
AtH2023_SRR11183547_MAG2.fasta,646_7,0.010000000000000009,average,fastANI,646
AtH2023_ERR1135252_MAG13.fasta,646_8,0.010000000000000009,average,fastANI,646
AtH2023_SRR14369135_MAG05.fasta,646_9,0.010000000000000009,average,fastANI,646
AtH2023_SRR12203239_MAG1.fasta,646_10,0.010000000000000009,average,fastANI,646
AtH2023_SRR8960287_MAG05.fasta,647_1,0.010000000000000009,average,fastANI,647
AtH2023_SRR8960827_MAG19.fasta,647_2,0.010000000000000009,average,fastANI,647
AtH2023_SRR14369163_MAG16.fasta,647_3,0.010000000000000009,average,fastANI,647
AtH2023_SRR8960500_MAG18.fasta,648_0,0.010000000000000009,average,fastANI,648
AtH2023_ERR1135190_MAG10.fasta,649_1,0.010000000000000009,average,fastANI,649
AtH2023_ERR1135211_MAG05.fasta,649_1,0.010000000000000009,average,fastANI,649
AtH2023_ERR1135198_MAG16.fasta,649_2,0.010000000000000009,average,fastANI,649
AtH2023_ERR1135199_MAG11.fasta,649_2,0.010000000000000009,average,fastANI,649
AtH2023_ERR1135206_MAG2.fasta,649_2,0.010000000000000009,average,fastANI,649
AtH2023_SRR8960643_MAG12.fasta,649_3,0.010000000000000009,average,fastANI,649
AtH2023_SRR8960729_MAG03.fasta,649_3,0.010000000000000009,average,fastANI,649
AtH2023_SRR17241490_MAG27.fasta,649_4,0.010000000000000009,average,fastANI,649
AtH2023_SRR17241533_MAG35.fasta,649_4,0.010000000000000009,average,fastANI,649
AtH2023_SRR17241569_MAG44.fasta,649_5,0.010000000000000009,average,fastANI,649
AtH2023_SRR17241613_MAG33.fasta,649_5,0.010000000000000009,average,fastANI,649
AtH2023_SRR17241617_MAG04.fasta,649_5,0.010000000000000009,average,fastANI,649
AtH2023_SRR17241691_MAG07.fasta,649_5,0.010000000000000009,average,fastANI,649
AtH2023_SRR17241510_MAG31.fasta,649_6,0.010000000000000009,average,fastANI,649
AtH2023_SRR17241583_MAG36.fasta,649_6,0.010000000000000009,average,fastANI,649
AtH2023_SRR17241642_MAG03.fasta,649_6,0.010000000000000009,average,fastANI,649
AtH2023_SRR11185229_MAG35.fasta,649_7,0.010000000000000009,average,fastANI,649
AtH2023_SRR17241527_MAG45.fasta,649_7,0.010000000000000009,average,fastANI,649
AtH2023_SRR8960200_MAG13.fasta,649_7,0.010000000000000009,average,fastANI,649
AtH2023_SRR8960896_MAG17.fasta,649_7,0.010000000000000009,average,fastANI,649
AtH2023_SRR8960970_MAG06.fasta,649_7,0.010000000000000009,average,fastANI,649
AtH2023_SRR11126430_MAG1.fasta,649_8,0.010000000000000009,average,fastANI,649
